BN,FPE,Form ID,100,110,120,130
119045458RR0001,2021-03-31,25,,,,
887612422RR0001,2021-01-31,25,,,,
846245959RR0001,2021-03-31,25,,,,
887612059RR0001,2021-03-31,25,,,,
861411106RR0001,2021-03-31,25,,,,
886559590RR0001,2021-03-31,25,,,,
106707953RR0001,2021-03-31,25,,,,
118789908RR0001,2021-03-31,25,,,,
119286870RR0001,2021-03-31,25,,,,
102830320RR0001,2021-03-31,25,,,,
896403029RR0001,2021-04-30,25,,,,
815000187RR0001,2021-01-31,25,,,,
891993545RR0001,2021-03-31,25,N,N,,
107868143RR0001,2021-03-31,25,,,,
828604041RR0001,2021-03-31,25,,,,
717041529RR0001,2021-03-31,25,N,N,N,N
123440372RR0001,2021-03-31,25,,,,
130810211RR0001,2021-03-31,25,,,,
118863612RR0001,2021-04-30,25,,,,
733002489RR0001,2021-03-31,25,,,,
118868009RR0001,2021-04-30,25,N,N,N,N
894711357RR0001,2021-03-31,25,,,,
118921873RR0001,2021-01-31,25,N,N,,
130645104RR0001,2021-03-31,25,,,,
867435497RR0001,2021-03-31,25,,,,
876575226RR0001,2021-02-28,25,,,,
106705338RR0001,2021-03-31,25,,,,
878348960RR0001,2021-03-31,25,,,,
828276915RR0001,2021-03-31,25,N,N,N,N
118883339RR0001,2021-03-31,25,,,,
804549772RR0001,2021-03-31,25,,,,
865142251RR0001,2021-03-31,25,N,N,N,N
890681265RR0001,2021-03-31,25,,,,
120305248RR0001,2021-03-31,25,,,,
814517801RR0001,2021-03-31,25,,,,
757990338RR0001,2021-03-31,25,,,,
893676031RR0001,2021-03-31,25,,,,
887071686RR0001,2021-03-31,25,,,,
891208639RR0001,2021-03-31,25,,,,
884539917RR0001,2021-03-31,23,N,N,Y,N
895637122RR0001,2021-01-31,25,,,,
129481537RR0001,2021-03-31,25,,,,
801393836RR0001,2021-01-01,25,,,,
892239807RR0001,2021-03-31,24,,,,
118791433RR0001,2021-01-31,25,,,,
886245190RR0001,2021-03-31,25,,,,
892715194RR0001,2021-03-31,25,,,,
887203792RR0001,2021-03-20,25,,,,
898843289RR0001,2021-03-31,25,N,N,,
872910807RR0001,2021-03-31,25,,,,
872749767RR0001,2021-03-31,25,,,,
132108564RR0001,2021-03-31,25,,,,
119140325RR0001,2021-03-31,25,,,,
119256972RR0001,2021-03-20,25,,,,
107589707RR0001,2021-03-31,25,,,,
891438640RR0001,2021-03-31,25,,,,
867536674RR0001,2021-03-20,25,N,N,N,N
862825981RR0001,2021-03-31,25,,,,
869655985RR0001,2021-03-31,25,,,,
118833607RR0001,2021-03-31,25,,,,
896723038RR0001,2021-03-31,25,,,,
801990615RR0001,2021-05-31,25,,,,
136305331RR0001,2021-03-31,25,N,N,,
817397722RR0001,2021-01-31,25,N,N,Y,N
108097254RR0001,2021-03-31,25,,,,
872201496RR0001,2021-03-31,25,,,,
118867134RR0001,2021-03-31,25,,,,
131503138RR0001,2021-03-31,25,,,,
108230707RR0001,2021-04-30,25,,,,
869222398RR0001,2021-05-31,25,,,,
888118197RR0001,2021-03-31,25,,,,
141041095RR0001,2021-02-28,25,,,,
107858219RR0001,2021-03-31,25,,,,
140423187RR0001,2021-04-09,23,,,,
809417736RR0001,2021-03-31,25,,,,
102950383RR0001,2021-03-31,25,,,,
863201422RR0001,2021-03-31,25,,,,
102950474RR0001,2021-03-31,25,,,,
106843550RR0001,2021-02-28,24,,,,
129998282RR0001,2021-03-31,24,,,,
821434347RR0001,2021-03-31,24,,,,
895329274RR0001,2021-03-31,25,,,,
106964075RR0001,2021-03-31,25,,,,
100306950RR0001,2021-03-31,25,,,,
889362067RR0001,2021-04-30,25,,,,
864574629RR0001,2021-03-31,25,N,N,N,N
119298115RR0001,2021-03-31,25,,,,
887335289RR0001,2021-03-31,25,N,N,N,N
129722260RR0001,2021-03-31,25,,,,
119262517RR0001,2021-01-31,25,,,,
107647034RR0001,2021-03-31,25,N,N,,
897880464RR0001,2021-03-31,25,,,,
865939011RR0001,2021-03-31,25,,,,
107983587RR0001,2021-03-31,25,,,,
119047520RR0001,2021-03-31,25,,,,
107354557RR0001,2021-01-31,25,,,,
861117463RR0001,2021-05-31,25,,,,
890002264RR0001,2021-04-30,25,,,,
132410671RR0421,2021-03-31,25,,,,
807281936RR0001,2021-03-31,25,N,N,,N
119012060RR0001,2021-03-31,25,,,,
119257053RR0001,2021-03-20,25,N,N,,N
822488243RR0001,2021-04-30,25,,,,
119159556RR0001,2021-03-20,25,,,,
887614865RR0001,2021-01-31,25,N,N,N,N
119145399RR0001,2021-04-30,25,,,,
118785054RR0001,2021-03-31,25,,,,
107515330RR0001,2021-03-31,25,,,,
132932146RR0001,2021-03-31,25,,,,
890351786RR0001,2021-03-31,25,,,,
868684424RR0001,2021-02-28,25,,,,
861427672RR0001,2021-03-31,25,,,,
866988629RR0001,2021-03-31,25,,,,
868084484RR0001,2021-03-31,25,,,,
131825309RR0001,2021-03-31,25,,,,
815428255RR0001,2021-03-31,25,,,,
119013985RR0001,2021-03-31,25,,,,
896858347RR0001,2021-03-31,25,,,,
120587696RR0001,2021-03-31,25,,,,
125423582RR0001,2021-03-31,25,,,,
804959435RR0001,2021-03-31,25,,,,
860478270RR0001,2021-03-31,25,,,,
877502963RR0001,2021-02-28,25,,,,
138201173RR0001,2021-03-31,25,,,,
119007474RR0001,2021-03-31,25,N,N,,
820624005RR0001,2021-05-31,25,N,N,N,N
826360992RR0001,2021-03-31,25,,,,
106918543RR0001,2021-03-31,25,,,,
890463383RR0001,2021-03-31,25,,,,
892809088RR0001,2021-02-28,25,,,,
899841381RR0001,2021-03-31,25,N,N,,
118890128RR0001,2021-03-31,25,,,,
849172523RR0001,2021-03-31,25,,,,
119063972RR0001,2021-03-31,25,,,,
865344246RR0001,2021-03-31,25,N,N,N,N
140926403RR0001,2021-03-31,25,,,,
841536980RR0001,2021-03-31,25,,,,
753604917RR0001,2021-04-30,25,,,,
108083791RR0001,2021-03-31,25,,,,
862494697RR0001,2021-04-30,25,N,N,N,N
769487877RR0001,2021-03-31,25,,,,
890086267RR0001,2021-03-31,25,N,N,,
743142887RR0001,2021-03-31,25,,,,
890560345RR0001,2021-04-30,25,,,,
107896789RR0001,2021-04-30,25,,,,
890395593RR0001,2021-03-31,25,N,N,N,N
890454309RR0001,2021-01-31,25,,,,
894113372RR0022,2021-04-30,25,,,,
812180438RR0001,2021-03-31,25,,,,
887995918RR0001,2021-03-31,25,,,,
817779515RR0001,2021-03-31,25,,,,
833966567RR0001,2021-02-28,23,,,,
140773649RR0001,2021-03-31,25,,,,
889499372RR0001,2021-04-15,25,,,,
869054585RR0001,2021-03-31,25,,,,
828430322RR0001,2021-03-20,25,N,N,N,N
803130418RR0001,2021-03-31,25,,,,
899152862RR0001,2021-03-31,25,,,,
119130623RR0001,2021-03-31,25,,,,
129815171RR0001,2021-03-31,24,,,,
888165842RR0001,2021-04-30,23,,,,
888430253RR0001,2021-03-31,25,,,,
892966185RR0001,2021-03-31,25,,,,
118880509RR0001,2021-03-31,25,N,N,N,N
889823597RR0001,2021-03-31,25,N,N,,
863291019RR0001,2021-03-31,25,,,,
130498728RR0001,2021-03-31,25,N,N,,
132035247RR0001,2021-03-31,25,,,,
855864401RR0001,2021-03-31,25,,,,
897120333RR0001,2021-01-31,25,,,,
134069368RR0001,2021-04-30,24,,,,
108207739RR0001,2021-03-31,25,,,,
892077991RR0001,2021-02-28,25,,,,
828333096RR0001,2021-02-28,25,,,,
846324168RR0001,2021-05-31,25,,,,
893117424RR0001,2021-05-31,25,,,,
890443419RR0001,2021-03-31,25,,,,
891721912RR0001,2021-03-31,25,,,,
890111792RR0001,2021-04-30,25,,,,
107691354RR0001,2021-03-31,25,,,,
129904694RR0001,2021-03-31,25,,,,
128031721RR0001,2021-03-31,25,,,,
890968647RR0001,2021-03-31,25,,,,
107782906RR0001,2021-03-31,25,,,,
119185098RR0001,2021-03-31,25,,,,
857037576RR0001,2021-03-31,25,,,,
135968006RR0001,2021-03-31,25,,,,
107417925RR0001,2021-03-31,24,,,,
129094801RR0001,2021-03-31,25,,,,
892472564RR0001,2021-03-31,25,,,,
823869086RR0001,2021-03-31,25,,,,
107796070RR0001,2021-03-31,25,,,,
119048452RR0001,2021-03-31,25,,,,
892303900RR0001,2021-03-31,25,,,,
107655920RR0001,2021-03-31,23,,,,
128135878RR0001,2021-03-31,25,N,N,,
107577223RR0001,2021-03-31,25,,,,
886141993RR0001,2021-03-31,25,,N,N,N
765140496RR0001,2021-05-31,25,,,,
119275485RR0001,2021-03-31,25,,,,
100878784RR0001,2021-03-31,25,,,,
882722176RR0001,2021-03-31,25,,,,
869571026RR0001,2021-01-25,24,,,,
108072026RR0001,2021-03-31,25,,,,
119094159RR0001,2021-02-28,25,,,,
885165027RR0001,2021-03-31,25,,,,
132785130RR0001,2021-03-31,25,,,,
896678661RR0001,2021-03-31,25,,,,
886861798RR0001,2021-03-31,25,,,,
107956179RR0001,2021-03-31,25,,,,
129898953RR0001,2021-03-31,25,,,,
874712797RR0001,2021-03-31,25,,,,
837911437RR0001,2021-01-31,25,N,N,N,N
824256226RR0001,2021-03-31,25,,,,
860270735RR0001,2021-01-31,25,,,,
118784941RR0001,2021-03-31,25,,,,
106896244RR0001,2021-03-31,25,,,,
136016219RR0001,2021-03-31,25,,,,
891333247RR0001,2021-05-31,25,N,N,N,N
118975002RR0001,2021-03-31,25,,,,
866428683RR0001,2021-03-31,25,,,,
118852797RR0001,2021-03-31,25,,,,
890027147RR0001,2021-03-29,25,,,,
888841590RR0001,2021-02-28,23,N,N,N,N
123437196RR0001,2021-02-28,25,,,,
894872167RR0001,2021-01-31,25,N,N,N,N
873579056RR0001,2021-03-31,25,,,,
867270647RR0001,2021-03-31,25,N,N,,
118870252RR0001,2021-01-31,25,,,,
127841807RR0001,2021-03-31,25,,,,
107620619RR0001,2021-03-31,25,,,,
888984390RR0001,2021-03-31,25,,,,
870064185RR0001,2021-03-31,25,,,,
894961036RR0001,2021-03-31,25,,,,
894892843RR0001,2021-03-31,25,,,,
889869061RR0001,2021-03-31,25,,,,
772447488RR0001,2021-03-31,25,,,,
118777473RR0001,2021-03-31,25,,,,
106895857RR0001,2021-03-31,25,,,,
898868971RR0001,2021-03-31,25,,,,
119037893RR0001,2021-03-31,25,,,,
124899154RR0001,2021-03-31,24,,,,
864246889RR0001,2021-03-31,25,,,,
134667112RR0001,2021-05-31,25,N,N,,
873597504RR0001,2021-03-31,25,,,,
100877539RR0001,2021-03-31,25,,,,
868922048RR0001,2021-03-31,25,,,,
876099813RR0001,2021-03-31,23,,,,
133937623RR0001,2021-03-31,25,,,,
890964653RR0001,2021-03-31,25,,,,
890199482RR0001,2021-03-31,25,,,,
127868016RR0001,2021-03-31,25,,,,
141153718RR0001,2021-03-31,25,,,,
893954222RR0001,2021-03-31,25,,,,
118845346RR0001,2021-03-31,25,,,,
869176420RR0001,2021-03-31,24,,,,
876701103RR0001,2021-03-31,25,,,,
118898121RR0001,2021-03-31,25,,,,
886736800RR0001,2021-03-31,25,,,,
108219767RR0001,2021-03-31,25,,,,
118904846RR0001,2021-03-31,25,,,,
122925266RR0001,2021-03-31,25,,,,
819230152RR0001,2021-03-31,25,,,,
132702242RR0001,2021-03-31,24,,,,
867986093RR0001,2021-03-31,25,,,,
106966328RR0001,2021-03-31,25,,,,
804170157RR0001,2021-03-31,25,,,,
104454897RR0001,2021-03-31,25,,,,
103018768RR0001,2021-03-31,25,,,,
104320908RR0001,2021-03-31,25,,,,
107599953RR0001,2021-03-31,25,,,,
107416109RR0001,2021-03-31,23,,,,
886432194RR0001,2021-03-31,25,,,,
107883431RR0001,2021-03-31,25,,,,
870668134RR0001,2021-03-31,25,,,,
844275727RR0001,2021-03-31,25,,,,
888786043RR0001,2021-03-31,25,,,,
868933110RR0001,2021-03-31,25,,,,
106682651RR0001,2021-03-31,25,,,,
886053750RR0001,2021-03-31,25,,,,
121029888RR0001,2021-03-31,25,,,,
814219275RR0001,2021-03-31,25,,,,
867572166RR0001,2021-03-31,25,,,,
120795141RR0001,2021-03-31,25,,,,
890760325RR0001,2021-03-31,25,,,,
131719759RR0001,2021-03-31,25,,,,
139354039RR0002,2021-03-31,25,,,,
118934751RR0001,2021-03-31,25,,,,
130642564RR0001,2021-03-31,25,,,,
870092152RR0001,2021-03-31,25,,,,
139058275RR0001,2021-03-31,24,,,,
887387231RR0001,2021-03-31,25,,,,
891490179RR0001,2021-03-31,25,,,,
797613916RR0001,2021-03-31,25,N,N,N,N
107746042RR0001,2021-03-31,25,,,,
840521298RR0001,2021-03-31,25,N,N,,
809309842RR0001,2021-03-31,25,,,,
120818240RR0001,2021-03-31,25,,,,
137579694RR0001,2021-03-31,25,,,,
896579646RR0001,2021-03-31,25,,,,
133027839RR0001,2021-05-31,25,,,,
868925520RR0001,2021-03-31,25,,,,
803245943RR0001,2021-03-31,25,,,,
119291417RR0001,2021-04-30,25,,,,
890570799RR0001,2021-01-31,25,,,,
802703744RR0001,2021-01-31,25,,,,
862380680RR0001,2021-03-31,25,,,,
139363626RR0001,2021-03-31,25,N,N,,
812190619RR0001,2021-01-31,25,,,,
870638327RR0001,2021-03-31,25,,,,
128286432RR0001,2021-03-31,25,,,,
853480366RR0001,2021-03-31,25,,,,
889096046RR0001,2021-03-31,25,,,,
891516841RR0001,2021-03-31,25,,,,
885867630RR0001,2021-03-31,25,,,,
822758736RR0001,2021-02-28,25,N,N,,
739090876RR0001,2021-03-31,25,,,,
898184031RR0001,2021-03-31,25,,,,
892166646RR0001,2021-03-31,25,,,,
893168161RR0001,2021-03-31,25,,,,
118948017RR0001,2021-04-30,24,,,,
132504077RR0001,2021-03-31,25,,,,
119139459RR0001,2021-03-31,25,,,,
133511725RR0001,2021-03-31,25,,,,
130450596RR0001,2021-03-31,25,,,,
100877505RR0001,2021-03-31,25,,,,
129704805RR0001,2021-05-31,25,,,,
884987504RR0001,2021-03-31,25,,,,
859956286RR0001,2021-03-31,25,,,,
889490397RR0001,2021-04-30,25,,,,
119002996RR0001,2021-03-31,25,,,,
107830689RR0001,2021-03-31,25,,,,
893125641RR0001,2021-03-31,25,,,,
870827847RR0001,2021-03-31,25,,,,
119028553RR0001,2021-03-31,25,,,,
860390921RR0001,2021-03-31,24,,,,
128923737RR0001,2021-03-31,25,,,,
132879370RR0001,2021-03-31,25,,,,
132622150RR0001,2021-03-31,25,,,,
132348822RR0001,2021-03-31,24,,,,
830447116RR0001,2021-03-31,25,N,N,N,N
806385837RR0001,2021-04-30,25,,,,
119269124RR0001,2021-03-31,25,,,,
107690992RR0001,2021-03-31,25,,,,
106813157RR0001,2021-03-31,25,,,,
891528143RR0001,2021-03-21,25,,,,
887787067RR0001,2021-04-30,25,,,,
886117191RR0001,2021-03-31,25,,,,
107656050RR0001,2021-03-31,25,,,,
141461723RR0001,2021-04-30,25,,,,
894151596RR0001,2021-03-31,25,,,,
119015139RR0002,2021-03-31,25,,,,
132866906RR0001,2021-03-31,25,,,,
896526647RR0001,2021-03-31,25,,,,
867131344RR0001,2021-03-31,25,,,,
105516561RR0001,2021-03-31,25,,,,
885045989RR0001,2021-01-31,25,,,,
850222480RR0001,2021-02-28,25,,,,
138513676RR0001,2021-03-31,25,,,,
812246130RR0001,2021-02-28,24,,,,
883474314RR0001,2021-02-28,25,,,,
106892755RR0001,2021-03-31,25,,,,
893042176RR0001,2021-03-31,25,,,,
118781558RR0001,2021-03-31,25,,,,
867391732RR0001,2021-03-31,25,,,,
899164040RR0001,2021-03-31,25,,,,
870733615RR0002,2021-03-31,25,,,,
140583907RR0001,2021-03-31,25,,,,
880623962RR0001,2021-03-31,25,,,,
871714895RR0001,2021-03-31,23,,,,
865718365RR0001,2021-02-28,25,,,,
814557906RR0001,2021-04-30,25,,,,
130764061RR0001,2021-03-31,25,,,,
824927818RR0001,2021-03-31,25,,,,
119013522RR0001,2021-03-31,25,,,,
876054875RR0001,2021-03-31,25,,,,
100891191RR0001,2021-03-31,25,,,,
891822454RR0001,2021-03-31,24,,,,
120791777RR0001,2021-03-31,25,,,,
843605445RR0001,2021-03-31,25,N,N,N,N
119019669RR0001,2021-03-31,25,,,,
892343468RR0001,2021-03-31,25,,,,
118793454RR0001,2021-03-31,25,,,,
100876499RR0001,2021-03-31,25,,,,
131892267RR0001,2021-01-31,25,,,,
138550066RR0001,2021-03-31,25,,,,
892178161RR0001,2021-03-31,25,,,,
871214490RR0001,2021-03-31,25,,,,
734769474RR0001,2021-02-28,25,,,,
140650805RR0001,2021-03-31,24,,,,
140944588RR0001,2021-03-31,25,N,N,N,N
891763989RR0001,2021-03-31,25,,,,
107780074RR0001,2021-03-31,25,,,,
866213366RR0001,2021-03-31,25,,,,
886628791RR0001,2021-03-31,25,,,,
119210128RR0001,2021-04-30,24,,,,
130304611RR0001,2021-03-31,25,,,,
887382992RR0001,2021-02-28,25,,,,
849899000RR0001,2021-03-31,25,,,,
888359643RR0001,2021-03-31,25,N,N,N,N
119094126RR0001,2021-03-31,25,,,,
857377360RR0001,2021-01-31,25,,,,
118842608RR0001,2021-03-31,25,,,,
129588570RR0001,2021-05-31,25,,,,
129277083RR0002,2021-02-28,25,,,,
831675111RR0001,2021-03-31,25,,,,
832560999RR0001,2021-03-31,25,N,N,N,N
820624476RR0001,2021-03-31,25,,,,
121903561RR0001,2021-02-28,25,,,,
107408445RR0001,2021-03-31,25,,,,
140636259RR0001,2021-03-31,25,,,,
106899404RR0001,2021-03-31,25,,,,
107815664RR0001,2021-03-31,25,,,,
119240752RR0001,2021-03-31,25,,,,
863788360RR0001,2021-03-31,25,,,,
859628851RR0001,2021-03-31,25,,,,
832682736RR0001,2021-04-30,25,,,,
808485338RR0001,2021-03-31,25,,,,
878074160RR0001,2021-05-31,25,,,,
719359325RR0001,2021-03-31,25,,,,
118798446RR0001,2021-03-31,25,,,,
138533310RR0001,2021-03-31,25,,,,
890829245RR0001,2021-03-31,25,,,,
890218803RR0001,2021-03-31,25,,,,
107783433RR0001,2021-03-31,25,,,,
103918389RR0001,2021-03-31,25,,,,
119213932RR0001,2021-03-31,25,,,,
833970742RR0001,2021-06-13,25,N,N,N,N
130229859RR0001,2021-03-31,25,,,,
131156077RR0001,2021-03-31,25,N,N,,
891201832RR0001,2021-03-31,25,,,,
851071050RR0001,2021-04-30,25,,,,
101944577RR0001,2021-03-31,25,,,,
871601712RR0001,2021-03-31,25,,,,
118870724RR0001,2021-03-31,25,,,,
855315081RR0001,2021-03-31,25,N,N,N,N
886213602RR0001,2021-03-31,25,,,,
824013551RR0001,2021-03-31,25,,,,
787257922RR0001,2021-03-31,25,,,,
119291441RR0001,2021-04-30,24,,,,
891425845RR0001,2021-04-30,25,,,,
119290435RR0001,2021-03-31,25,,,,
875811812RR0001,2021-03-31,25,N,N,N,N
119256790RR0002,2021-03-20,25,,,,
133244657RR0001,2021-03-31,25,,,,
884556911RR0001,2021-03-31,25,,,,
894249861RR0001,2021-03-31,25,,,,
119096493RR0001,2021-03-31,25,,,,
119280220RR0001,2021-03-31,25,N,N,,
131135717RR0001,2021-03-31,25,,,,
892391855RR0001,2021-03-31,25,,,,
129870457RR0001,2021-04-30,23,,,,
813789161RR0001,2021-03-31,25,N,N,,
119069953RR0001,2021-03-31,24,,,,
118830256RR0001,2021-03-31,25,,,,
131766933RR0001,2021-03-31,25,,,,
888525441RR0001,2021-03-31,23,,,,
897344560RR0001,2021-03-31,25,,,,
137328720RR0001,2021-01-31,25,,,,
861375210RR0001,2021-03-31,24,,,,
119261907RR0001,2021-03-31,24,,,,
130379175RR0001,2021-03-31,25,,,,
106913551RR0001,2021-03-31,25,,,,
849352984RR0001,2021-03-31,25,,,,
841194152RR0001,2021-03-31,25,,,,
107692691RR0001,2021-03-31,25,,,,
118880038RR0001,2021-05-31,25,,,,
106844863RR0001,2021-03-31,25,,,,
864390232RR0001,2021-03-31,25,,,,
133444141RR0001,2021-04-30,24,,,,
141135210RR0001,2021-03-31,25,,,,
867944027RR0001,2021-03-31,25,N,N,,
119220549RR0001,2021-04-30,25,,,,
141096750RR0001,2021-01-31,25,,,,
889072831RR0001,2021-05-31,25,,,,
121931091RR0001,2021-03-31,25,,,,
107995151RR0001,2021-03-31,25,,,,
119291409RR0001,2021-04-30,25,,,,
107446924RR0001,2021-03-31,25,,,,
840485882RR0001,2021-04-30,25,,,,
106716525RR0001,2021-03-31,25,,,,
119220572RR0001,2021-03-31,25,,,,
876899428RR0001,2021-03-31,25,,,,
126398619RR0001,2021-03-31,25,,,,
895492601RR0001,2021-03-31,25,,,,
141915777RR0001,2021-03-31,23,,,,
129771796RR0001,2021-03-31,25,,,,
118845148RR0001,2021-03-31,25,,,,
708793526RR0001,2021-03-31,25,,,,
891961427RR0001,2021-03-31,25,N,N,,
886817113RR0001,2021-04-30,24,,,,
133298265RR0001,2021-03-31,25,,,,
119146207RR0001,2021-03-31,24,,,,
139457865RR0001,2021-03-31,25,,,,
128078235RR0001,2021-03-31,25,,,,
101948032RR0001,2021-03-31,25,,,,
107661704RR0001,2021-03-31,25,,,,
140755919RR0001,2021-05-31,25,,,,
825593163RR0001,2021-03-31,25,,,,
138440524RR0001,2021-03-31,25,,,,
834571366RR0001,2021-03-31,25,,,,
122521917RR0001,2021-03-31,25,,,,
118883255RR0001,2021-03-31,25,,,,
120524038RR0001,2021-03-31,25,,,,
108080029RR0001,2021-03-31,25,,,,
103061511RR0001,2021-03-31,25,,,,
119009827RR0001,2021-01-31,25,,,,
896581618RR0001,2021-03-31,25,,,,
854604758RR0001,2021-03-31,25,N,N,N,N
105164800RR0001,2021-03-31,25,,,,
891248833RR0001,2021-03-31,25,N,N,,
120397476RR0001,2021-03-31,25,,,,
130364003RR0001,2021-03-31,25,,,,
118803170RR0001,2021-03-31,24,,,,
889013207RR0001,2021-03-31,25,,,,
131556086RR0001,2021-02-28,25,,,,
860096619RR0001,2021-03-31,25,,,,
132058744RR0001,2021-03-31,25,,,,
107417909RR0001,2021-03-31,25,,,,
883865016RR0001,2021-03-31,25,,,,
119015428RR0001,2021-03-31,25,,,,
105261341RR0001,2021-03-31,25,,,,
898701057RR0001,2021-03-31,25,,,,
889530655RR0001,2021-03-31,25,,,,
107656274RR0001,2021-03-31,25,,,,
120504733RR0001,2021-03-31,25,,,,
864936125RR0001,2021-03-31,25,,,,
134048180RR0001,2021-03-31,25,,,,
892451048RR0001,2021-03-31,24,,,,
132542929RR0001,2021-03-31,25,,,,
828588343RR0001,2021-03-31,25,,,,
889103156RR0001,2021-03-31,25,,,,
891852667RR0001,2021-03-31,25,,,,
131908469RR0001,2021-03-31,25,,,,
118816644RR0001,2021-03-31,25,,,,
107985715RR0001,2021-03-31,25,,,,
891380339RR0001,2021-03-31,25,,,,
894016575RR0001,2021-03-31,25,,,,
886218056RR0001,2021-03-31,25,,,,
833370356RR0001,2021-03-31,25,,,,
852075480RR0001,2021-02-28,25,,,,
816665400RR0001,2021-01-31,25,N,N,N,N
834845646RR0001,2021-03-31,25,,,,
897560165RR0001,2021-03-31,25,,,,
119229185RR0001,2021-03-31,25,,,,
866381171RR0001,2021-03-31,25,,,,
725436083RR0001,2021-03-31,25,,,,
891201741RR0001,2021-01-31,25,N,N,N,N
817971336RR0001,2021-03-31,25,,,,
841559610RR0001,2021-03-31,25,,,,
899531644RR0001,2021-03-30,25,,,,
107758831RR0001,2021-03-31,25,,,,
141123141RR0001,2021-04-30,25,N,N,N,N
107971251RR0001,2021-03-31,25,,,,
130533342RR0001,2021-04-30,25,,,,
119146645RR0001,2021-03-31,25,,,,
887765832RR0001,2021-04-30,25,,,,
119054955RR0001,2021-01-31,25,,,,
131842387RR0001,2021-03-31,25,,,,
894399567RR0001,2021-01-31,25,,,,
863498051RR0001,2021-03-31,25,,,,
735733081RR0001,2021-01-31,25,N,N,N,N
848000360RR0001,2021-01-31,25,N,N,N,N
887382190RR0001,2021-05-31,25,,,,
119275121RR0001,2021-03-04,25,,,,
823857552RR0001,2021-04-30,25,,,,
893231563RR0001,2021-04-30,24,,,,
108102005RR0001,2021-03-31,25,,,,
107275794RR0001,2021-03-31,25,,,,
118977099RR0001,2021-04-30,25,,,,
129268116RR0001,2021-03-31,25,,,,
118819713RR0001,2021-05-31,25,,,,
119242360RR0001,2021-03-31,25,,,,
119216810RR0001,2021-03-31,25,,,,
877722470RR0001,2021-03-31,25,N,N,,
889160172RR0001,2021-03-31,25,,,,
118846419RR0001,2021-03-31,25,,,,
892767153RR0001,2021-03-31,25,,,,
120496492RR0001,2021-03-31,25,,,,
890708548RR0001,2021-03-31,25,,,,
120291265RR0001,2021-03-31,25,,,,
129804829RR0001,2021-03-31,25,,,,
879282614RR0001,2021-03-31,25,,,,
886806140RR0001,2021-03-31,25,,,,
877108563RR0001,2021-03-31,25,,,,
869422444RR0001,2021-03-31,25,,,,
892591470RR0001,2021-03-31,25,,,,
107593220RR0001,2021-03-31,25,,,,
826062382RR0001,2021-03-31,24,,,,
818535700RR0001,2021-03-31,25,,,,
107306037RR0001,2021-03-31,25,,,,
138689096RR0001,2021-03-31,25,,,,
107606543RR0001,2021-03-31,25,,,,
136334570RR0001,2021-03-31,25,N,N,,
122254816RR0001,2021-03-31,25,,,,
100305283RR0001,2021-03-31,24,,,,
869504738RR0001,2021-02-28,25,,,,
107626335RR0001,2021-03-31,25,,,,
141129577RR0001,2021-03-31,25,,,,
886602473RR0001,2021-03-31,25,N,N,N,N
894954536RR0001,2021-03-31,25,,,,
890255573RR0001,2021-03-31,25,,,,
102950441RR0001,2021-03-31,25,,,,
891082174RR0001,2021-03-31,25,,,,
131360299RR0001,2021-03-31,25,,,,
891490344RR0001,2021-02-28,25,,,,
119095271RR0001,2021-03-31,25,,,,
120598297RR0001,2021-03-31,25,,,,
829887942RR0001,2021-03-31,25,,,,
132389453RR0001,2021-03-31,25,,,,
118989607RR0001,2021-03-31,25,,,,
107655706RR0001,2021-03-31,25,,,,
137124384RR0001,2021-03-31,25,,,,
107306888RR0001,2021-03-31,25,,,,
133533190RR0001,2021-03-31,25,,,,
877526921RR0001,2021-03-31,25,,,,
130332703RR0001,2021-03-31,25,,,,
118935436RR0001,2021-03-31,24,,,,
106892748RR0001,2021-03-31,25,,,,
894213743RR0001,2021-03-31,25,N,N,N,N
132806506RR0001,2021-03-31,25,,,,
867392284RR0001,2021-03-31,25,,,,
129342176RR0001,2021-03-31,25,,,,
140708876RR0001,2021-03-31,25,,,,
860175736RR0001,2021-03-31,25,,,,
130798051RR0001,2021-03-31,25,,,,
893126607RR0001,2021-03-31,25,,,,
752505685RR0001,2021-03-31,25,,,,
107770059RR0001,2021-03-31,25,,,,
894477041RR0001,2021-03-31,25,,,,
898887732RR0001,2021-03-31,25,,,,
854551934RR0001,2021-03-31,25,,,,
897754248RR0001,2021-03-31,25,,,,
890443260RR0001,2021-03-31,24,,,,
118822006RR0001,2021-03-31,25,,,,
857209043RR0001,2021-02-28,25,,,,
119256105RR0001,2021-03-20,25,,,,
120823638RR0001,2021-03-31,25,,,,
107585085RR0001,2021-03-31,25,,,,
857835839RR0001,2021-01-31,25,N,N,N,N
894903533RR0001,2021-03-20,25,N,N,N,N
107997827RR0001,2021-03-31,25,,,,
140394198RR0001,2021-03-31,25,,,,
825692866RR0001,2021-03-31,25,,,,
118823657RR0001,2021-03-31,25,,,,
899277529RR0001,2021-05-31,25,,,,
119059772RR0001,2021-01-01,25,,,,
853041739RR0001,2021-05-31,25,,,,
889663043RR0001,2021-03-31,25,N,N,N,N
119256832RR0001,2021-03-20,25,,,,
728489097RR0001,2021-04-30,25,,,,
899571574RR0001,2021-03-31,25,,,,
119200780RR0001,2021-03-31,25,,,,
863648762RR0001,2021-03-31,25,,,,
875152209RR0001,2021-03-31,25,,,,
